,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Consumption City MPG,Fuel Consumption Hwy MPG,Carbon emissions per mile(g)
3359,audi,s5,SUBCOMPACT,3.0,6.0,M6,Premium Gasoline,13.8,9.0,11.7,24,17.0,26.0,370.41666666666663
3360,audi,s5,SUBCOMPACT,3.0,6.0,AM7,Premium Gasoline,13.3,9.1,11.4,25,18.0,26.0,355.6
3361,audi,s6,MID-SIZE,4.0,8.0,AM7,Premium Gasoline,13.3,8.8,11.3,25,18.0,27.0,355.6
3362,audi,s7,MID-SIZE,4.0,8.0,AM7,Premium Gasoline,13.4,8.8,11.4,25,18.0,27.0,355.6
3363,audi,s8,MID-SIZE,4.0,8.0,AS8,Premium Gasoline,16.2,9.9,13.4,21,15.0,24.0,423.3333333333333
3364,audi,sq5,SUV - SMALL,3.0,6.0,AS8,Premium Gasoline,14.1,9.9,12.2,23,17.0,24.0,386.52173913043475
3365,audi,tt,SUBCOMPACT,2.0,4.0,AM6,Regular Gasoline,10.1,7.8,9.1,31,23.0,30.0,286.7741935483871
3366,audi,tt,TWO-SEATER,2.0,4.0,AM6,Regular Gasoline,10.1,7.8,9.1,31,23.0,30.0,286.7741935483871
3367,audi,tts,SUBCOMPACT,2.0,4.0,AM6,Premium Gasoline,10.3,8.6,9.5,30,23.0,27.0,296.3333333333333
3368,bentley,bentayga,SUV - STANDARD,6.0,12.0,AS8,Premium Gasoline,18.8,12.2,15.9,18,13.0,19.0,493.88888888888886
3369,bentley,continental,COMPACT,4.0,8.0,AS8,Premium Gasoline,16.1,9.4,13.1,22,15.0,25.0,404.0909090909091
3370,bentley,continental,COMPACT,6.0,12.0,AS8,Premium Gasoline,18.9,11.2,15.4,18,12.0,21.0,493.88888888888886
3371,bentley,continental,SUBCOMPACT,4.0,8.0,AS8,Premium Gasoline,17.7,10.3,14.4,20,13.0,23.0,444.5
3372,bentley,continental,SUBCOMPACT,6.0,12.0,AS8,Premium Gasoline,19.6,11.7,16.0,18,12.0,20.0,493.88888888888886
3373,bentley,flying,MID-SIZE,4.0,8.0,AS8,Premium Gasoline,17.0,9.9,13.8,20,14.0,24.0,444.5
3374,bentley,flying,MID-SIZE,6.0,12.0,AS8,Premium Gasoline,19.6,11.7,16.0,18,12.0,20.0,493.88888888888886
3375,bentley,mulsanne,MID-SIZE,6.8,8.0,AS8,Premium Gasoline,21.3,12.8,17.5,16,11.0,18.0,555.625
3376,bentley,mulsanne,MID-SIZE,6.8,8.0,AS8,Premium Gasoline,22.2,13.6,18.3,15,11.0,17.0,592.6666666666666
3377,bmw,230i,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,10.0,7.2,8.7,32,24.0,33.0,277.8125
3378,bmw,230i,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,9.8,6.8,8.4,34,24.0,35.0,261.4705882352941
3379,bmw,230i,SUBCOMPACT,2.0,4.0,M6,Premium Gasoline,11.1,7.3,9.4,30,21.0,32.0,296.3333333333333
3380,bmw,230i,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3381,bmw,230i,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,10.2,7.4,9.0,31,23.0,32.0,286.7741935483871
3382,bmw,320i,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.0,6.5,8.4,34,24.0,36.0,261.4705882352941
3383,bmw,320i,COMPACT,2.0,4.0,M6,Premium Gasoline,10.2,6.7,8.6,33,23.0,35.0,269.3939393939394
3384,bmw,320i,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.3,6.9,8.8,32,23.0,34.0,277.8125
3385,bmw,328d,COMPACT,2.0,4.0,AS8,Diesel,7.9,5.9,7.0,40,30.0,40.0,254.5
3386,bmw,328d,STATION WAGON - SMALL,2.0,4.0,AS8,Diesel,7.9,5.9,7.0,40,30.0,40.0,254.5
3387,bmw,330i,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3388,bmw,330i,FULL-SIZE,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3389,bmw,330i,STATION WAGON - SMALL,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3390,bmw,340i,COMPACT,3.0,6.0,AS8,Premium Gasoline,11.1,7.8,9.6,29,21.0,30.0,306.55172413793105
3391,bmw,340i,COMPACT,3.0,6.0,M6,Premium Gasoline,12.2,8.2,10.4,27,19.0,29.0,329.25925925925924
3392,bmw,340i,COMPACT,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3393,bmw,340i,COMPACT,3.0,6.0,M6,Premium Gasoline,12.2,8.5,10.5,27,19.0,28.0,329.25925925925924
3394,bmw,340i,FULL-SIZE,3.0,6.0,AS8,Premium Gasoline,11.9,8.1,10.2,28,20.0,29.0,317.5
3395,bmw,430i,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,10.6,7.3,9.1,31,22.0,32.0,286.7741935483871
3396,bmw,430i,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3397,bmw,430i,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3398,bmw,440i,COMPACT,3.0,6.0,AS8,Premium Gasoline,11.1,7.8,9.6,29,21.0,30.0,306.55172413793105
3399,bmw,440i,COMPACT,3.0,6.0,M6,Premium Gasoline,12.2,8.2,10.4,27,19.0,29.0,329.25925925925924
3400,bmw,440i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,11.9,8.1,10.2,28,20.0,29.0,317.5
3401,bmw,440i,COMPACT,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3402,bmw,440i,COMPACT,3.0,6.0,M6,Premium Gasoline,12.2,8.5,10.5,27,19.0,28.0,329.25925925925924
3403,bmw,440i,COMPACT,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3404,bmw,530i,MID-SIZE,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3405,bmw,540i,MID-SIZE,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3406,bmw,640i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,12.4,8.4,10.6,27,19.0,28.0,329.25925925925924
3407,bmw,640i,COMPACT,3.0,6.0,AS8,Premium Gasoline,12.4,8.4,10.6,27,19.0,28.0,329.25925925925924
3408,bmw,650i,SUBCOMPACT,4.4,8.0,AS8,Premium Gasoline,14.7,9.7,12.5,23,16.0,24.0,386.52173913043475
3409,bmw,650i,COMPACT,4.4,8.0,AS8,Premium Gasoline,13.8,9.1,11.7,24,17.0,26.0,370.41666666666663
3410,bmw,650i,COMPACT,4.4,8.0,AS8,Premium Gasoline,14.7,9.7,12.5,23,16.0,24.0,386.52173913043475
3411,bmw,740li,FULL-SIZE,3.0,6.0,AS8,Premium Gasoline,11.9,8.1,10.2,28,20.0,29.0,317.5
3412,bmw,750i,FULL-SIZE,4.4,8.0,AS8,Premium Gasoline,13.8,9.1,11.7,24,17.0,26.0,370.41666666666663
3413,bmw,750li,FULL-SIZE,4.4,8.0,AS8,Premium Gasoline,14.7,9.7,12.5,23,16.0,24.0,386.52173913043475
3414,bmw,alpina,COMPACT,4.4,8.0,AS8,Premium Gasoline,14.7,9.7,12.5,23,16.0,24.0,386.52173913043475
3415,bmw,alpina,FULL-SIZE,4.4,8.0,AS8,Premium Gasoline,14.7,9.7,12.5,23,16.0,24.0,386.52173913043475
3416,bmw,m2,SUBCOMPACT,3.0,6.0,AM7,Premium Gasoline,11.8,8.9,10.5,27,20.0,26.0,329.25925925925924
3417,bmw,m2,SUBCOMPACT,3.0,6.0,M6,Premium Gasoline,13.1,9.2,11.4,25,18.0,26.0,355.6
3418,bmw,m240i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,11.1,7.8,9.6,29,21.0,30.0,306.55172413793105
3419,bmw,m240i,SUBCOMPACT,3.0,6.0,M6,Premium Gasoline,12.2,8.2,10.4,27,19.0,29.0,329.25925925925924
3420,bmw,m240i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,11.1,7.8,9.6,29,21.0,30.0,306.55172413793105
3421,bmw,m240i,SUBCOMPACT,3.0,6.0,M6,Premium Gasoline,12.5,8.4,10.7,26,19.0,28.0,341.92307692307696
3422,bmw,m240i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3423,bmw,m240i,SUBCOMPACT,3.0,6.0,AS8,Premium Gasoline,11.4,7.8,9.8,29,21.0,30.0,306.55172413793105
3424,bmw,m3,COMPACT,3.0,6.0,AM7,Premium Gasoline,14.0,9.7,12.1,23,17.0,24.0,386.52173913043475
3425,bmw,m3,COMPACT,3.0,6.0,M6,Premium Gasoline,13.7,9.1,11.7,24,17.0,26.0,370.41666666666663
3426,bmw,m4,SUBCOMPACT,3.0,6.0,AM7,Premium Gasoline,14.1,9.6,12.1,23,17.0,25.0,386.52173913043475
3427,bmw,m4,SUBCOMPACT,3.0,6.0,M6,Premium Gasoline,13.7,9.1,11.7,24,17.0,26.0,370.41666666666663
3428,bmw,m4,COMPACT,3.0,6.0,AM7,Premium Gasoline,14.0,9.7,12.1,23,17.0,24.0,386.52173913043475
3429,bmw,m4,COMPACT,3.0,6.0,M6,Premium Gasoline,13.7,9.1,11.7,24,17.0,26.0,370.41666666666663
3430,bmw,m6,COMPACT,4.4,8.0,AM7,Premium Gasoline,17.2,11.6,14.7,19,14.0,20.0,467.89473684210526
3431,bmw,m6,COMPACT,4.4,8.0,M6,Premium Gasoline,16.2,10.9,13.8,20,15.0,22.0,444.5
3432,bmw,m6,SUBCOMPACT,4.4,8.0,AM7,Premium Gasoline,17.2,11.6,14.7,19,14.0,20.0,467.89473684210526
3433,bmw,m6,SUBCOMPACT,4.4,8.0,M6,Premium Gasoline,16.2,10.9,13.8,20,15.0,22.0,444.5
3434,bmw,m6,COMPACT,4.4,8.0,AM7,Premium Gasoline,17.2,11.6,14.7,19,14.0,20.0,467.89473684210526
3435,bmw,m6,COMPACT,4.4,8.0,M6,Premium Gasoline,16.2,10.9,13.8,20,15.0,22.0,444.5
3436,bmw,m760i,FULL-SIZE,6.6,12.0,AS8,Premium Gasoline,17.7,11.9,15.1,19,13.0,20.0,467.89473684210526
3437,bmw,x1,SUV - SMALL,2.0,4.0,AS8,Premium Gasoline,10.5,7.4,9.1,31,22.0,32.0,286.7741935483871
3438,bmw,x3,SUV - SMALL,2.0,4.0,AS8,Diesel,8.7,7.1,8.0,35,27.0,33.0,290.85714285714283
3439,bmw,x3,SUV - SMALL,2.0,4.0,AS8,Premium Gasoline,11.1,8.5,10.0,28,21.0,28.0,317.5
3440,bmw,x3,SUV - SMALL,3.0,6.0,AS8,Premium Gasoline,12.7,9.1,11.1,25,19.0,26.0,355.6
3441,bmw,x4,SUV - SMALL,3.0,6.0,AS8,Premium Gasoline,12.7,9.1,11.1,25,19.0,26.0,355.6
3442,bmw,x4,SUV - SMALL,2.0,4.0,AS8,Premium Gasoline,11.8,8.6,10.3,27,20.0,27.0,329.25925925925924
3443,bmw,x5,SUV - STANDARD,4.4,8.0,AS8,Premium Gasoline,16.6,12.1,14.6,19,14.0,19.0,467.89473684210526
3444,bmw,x5,SUV - STANDARD,3.0,6.0,AS8,Diesel,10.3,8.0,9.3,30,23.0,29.0,339.3333333333333
3445,bmw,x5,SUV - STANDARD,3.0,6.0,AS8,Premium Gasoline,13.0,9.8,11.5,25,18.0,24.0,355.6
3446,bmw,x5,SUV - STANDARD,4.4,8.0,AS8,Premium Gasoline,15.6,11.3,13.7,21,15.0,21.0,423.3333333333333
3447,bmw,x6,SUV - STANDARD,4.4,8.0,AS8,Premium Gasoline,16.6,12.1,14.6,19,14.0,19.0,467.89473684210526
3448,bmw,x6,SUV - STANDARD,3.0,6.0,AS8,Premium Gasoline,13.0,9.8,11.5,25,18.0,24.0,355.6
3449,bmw,x6,SUV - STANDARD,4.4,8.0,AS8,Premium Gasoline,15.6,11.3,13.7,21,15.0,21.0,423.3333333333333
3450,buick,enclave,SUV - STANDARD,3.6,6.0,A6,Regular Gasoline,15.7,10.6,13.4,21,15.0,22.0,423.3333333333333
3451,buick,enclave,SUV - STANDARD,3.6,6.0,A6,Regular Gasoline,16.0,10.9,13.7,21,15.0,22.0,423.3333333333333
3452,buick,encore,SUV - SMALL,1.4,4.0,AS6,Regular Gasoline,9.3,7.2,8.3,34,25.0,33.0,261.4705882352941
3453,buick,encore,SUV - SMALL,1.4,4.0,AS6,Regular Gasoline,8.6,7.1,7.9,36,27.0,33.0,246.94444444444443
3454,buick,encore,SUV - SMALL,1.4,4.0,AS6,Regular Gasoline,9.8,7.7,8.8,32,24.0,31.0,277.8125
3455,buick,encore,SUV - SMALL,1.4,4.0,AS6,Regular Gasoline,8.9,7.6,8.3,34,26.0,31.0,261.4705882352941
3456,buick,envision,SUV - SMALL,2.0,4.0,A6,Premium Gasoline,11.8,9.1,10.6,27,20.0,26.0,329.25925925925924
3457,buick,envision,SUV - SMALL,2.5,4.0,A6,Regular Gasoline,11.1,8.4,9.9,29,21.0,28.0,306.55172413793105
3458,buick,lacrosse,MID-SIZE,3.6,6.0,AS8,Regular Gasoline,11.2,7.5,9.5,30,21.0,31.0,296.3333333333333
3459,buick,lacrosse,MID-SIZE,3.6,6.0,AS8,Regular Gasoline,11.6,8.1,10.0,28,20.0,29.0,317.5
3460,buick,regal,MID-SIZE,2.0,4.0,AS6,Premium Gasoline,11.5,8.0,9.9,29,20.0,29.0,306.55172413793105
3461,buick,regal,MID-SIZE,2.0,4.0,AS6,Premium Gasoline,12.1,8.9,10.7,26,19.0,26.0,341.92307692307696
3462,buick,verano,COMPACT,2.4,4.0,AS6,Regular Gasoline,11.3,7.6,9.7,29,21.0,31.0,306.55172413793105
3463,cadillac,ats,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.6,7.7,9.3,30,22.0,31.0,296.3333333333333
3464,cadillac,ats,COMPACT,2.0,4.0,M6,Premium Gasoline,11.8,8.0,10.1,28,20.0,29.0,317.5
3465,cadillac,ats,COMPACT,2.5,4.0,AS8,Regular Gasoline,10.7,7.4,9.2,31,22.0,32.0,286.7741935483871
3466,cadillac,ats,COMPACT,3.6,6.0,AS8,Regular Gasoline,11.6,8.0,10.0,28,20.0,29.0,317.5
3467,cadillac,ats,COMPACT,2.0,4.0,AS8,Premium Gasoline,10.8,7.9,9.5,30,22.0,30.0,296.3333333333333
3468,cadillac,ats,COMPACT,3.6,6.0,AS8,Regular Gasoline,12.2,8.6,10.6,27,19.0,27.0,329.25925925925924
3469,cadillac,ats-v,COMPACT,3.6,6.0,AS8,Premium Gasoline,13.9,9.4,11.9,24,17.0,25.0,370.41666666666663
3470,cadillac,ats-v,COMPACT,3.6,6.0,M6,Premium Gasoline,14.4,10.4,12.6,22,16.0,23.0,404.0909090909091
3471,cadillac,ct6,FULL-SIZE,2.0,4.0,AS8,Premium Gasoline,11.0,7.8,9.5,30,21.0,30.0,296.3333333333333
3472,cadillac,ct6,FULL-SIZE,3.0,6.0,AS8,Premium Gasoline,13.0,9.1,11.2,25,18.0,26.0,355.6
3473,cadillac,ct6,FULL-SIZE,3.6,6.0,AS8,Regular Gasoline,12.8,8.8,11.0,26,18.0,27.0,341.92307692307696
3474,cadillac,cts,MID-SIZE,2.0,4.0,AS8,Premium Gasoline,11.0,7.8,9.5,30,21.0,30.0,296.3333333333333
3475,cadillac,cts,MID-SIZE,3.6,6.0,AS8,Regular Gasoline,11.6,8.0,10.0,28,20.0,29.0,317.5
3476,cadillac,cts,MID-SIZE,2.0,4.0,AS8,Premium Gasoline,11.2,8.2,9.8,29,21.0,29.0,306.55172413793105
3477,cadillac,cts,MID-SIZE,3.6,6.0,AS8,Regular Gasoline,12.2,8.6,10.6,27,19.0,27.0,329.25925925925924
3478,cadillac,cts,MID-SIZE,3.6,6.0,AS8,Premium Gasoline,15.0,9.9,12.7,22,16.0,24.0,404.0909090909091
3479,cadillac,cts-v,MID-SIZE,6.2,8.0,AS8,Premium Gasoline,16.5,11.1,14.0,20,14.0,21.0,444.5
3480,cadillac,escalade,SUV - STANDARD,6.2,8.0,A8,Premium Gasoline,16.1,11.7,14.1,20,15.0,20.0,444.5
3481,cadillac,xt5,SUV - SMALL,3.6,6.0,AS8,Regular Gasoline,12.1,8.6,10.5,27,19.0,27.0,329.25925925925924
3482,cadillac,xt5,SUV - SMALL,3.6,6.0,AS8,Regular Gasoline,12.9,8.9,11.1,25,18.0,26.0,355.6
3483,cadillac,xts,FULL-SIZE,3.6,6.0,AS6,Regular Gasoline,13.2,8.5,11.1,25,18.0,28.0,355.6
3484,cadillac,xts,FULL-SIZE,3.6,6.0,AS6,Regular Gasoline,13.7,9.0,11.6,24,17.0,26.0,370.41666666666663
3485,cadillac,xts,FULL-SIZE,3.6,6.0,AS6,Premium Gasoline,15.0,10.3,12.8,22,16.0,23.0,404.0909090909091
3486,chevrolet,camaro,SUBCOMPACT,2.0,4.0,AS8,Premium Gasoline,10.9,7.7,9.5,30,22.0,31.0,296.3333333333333
3487,chevrolet,camaro,SUBCOMPACT,2.0,4.0,M6,Premium Gasoline,11.9,8.0,10.1,28,20.0,29.0,317.5
3488,chevrolet,camaro,SUBCOMPACT,3.6,6.0,AS8,Regular Gasoline,12.3,8.6,10.6,27,19.0,27.0,329.25925925925924
3489,chevrolet,camaro,SUBCOMPACT,3.6,6.0,M6,Regular Gasoline,14.4,8.4,11.7,24,16.0,28.0,370.41666666666663
3490,chevrolet,camaro,SUBCOMPACT,6.2,8.0,AS8,Premium Gasoline,14.2,8.7,11.7,24,17.0,27.0,370.41666666666663
3491,chevrolet,camaro,SUBCOMPACT,6.2,8.0,M6,Premium Gasoline,14.3,9.4,12.1,23,16.0,25.0,386.52173913043475
3492,chevrolet,camaro,SUBCOMPACT,6.2,8.0,AS10,Premium Gasoline,19.0,11.6,15.6,18,12.0,20.0,493.88888888888886
3493,chevrolet,camaro,SUBCOMPACT,6.2,8.0,M6,Premium Gasoline,17.2,12.0,14.9,19,14.0,20.0,467.89473684210526
3494,chevrolet,city,SPECIAL PURPOSE VEHICLE,2.0,4.0,AV,Regular Gasoline,9.8,9.0,9.4,30,24.0,26.0,296.3333333333333
3495,chevrolet,colorado,PICKUP TRUCK - SMALL,2.5,4.0,A6,Regular Gasoline,12.0,9.2,10.7,26,20.0,26.0,341.92307692307696
3496,chevrolet,colorado,PICKUP TRUCK - SMALL,2.5,4.0,M6,Regular Gasoline,12.2,9.2,10.9,26,19.0,26.0,341.92307692307696
3497,chevrolet,colorado,PICKUP TRUCK - SMALL,2.8,4.0,A6,Diesel,10.8,7.9,9.5,30,22.0,30.0,339.3333333333333
3498,chevrolet,colorado,PICKUP TRUCK - SMALL,3.6,6.0,A8,Regular Gasoline,13.4,9.6,11.7,24,18.0,25.0,370.41666666666663
3499,chevrolet,colorado,PICKUP TRUCK - SMALL,2.5,4.0,A6,Regular Gasoline,12.7,9.6,11.3,25,19.0,25.0,355.6
3500,chevrolet,colorado,PICKUP TRUCK - SMALL,2.8,4.0,A6,Diesel,12.1,8.4,10.4,27,19.0,28.0,377.037037037037
3501,chevrolet,colorado,PICKUP TRUCK - SMALL,3.6,6.0,A8,Regular Gasoline,14.0,9.9,12.2,23,17.0,24.0,386.52173913043475
3502,chevrolet,colorado,PICKUP TRUCK - SMALL,2.8,4.0,A6,Diesel,12.5,10.7,11.7,24,19.0,22.0,424.16666666666663
3503,chevrolet,colorado,PICKUP TRUCK - SMALL,3.6,6.0,A8,Regular Gasoline,15.0,13.0,14.1,20,16.0,18.0,444.5
3504,chevrolet,corvette,TWO-SEATER,6.2,8.0,AS8,Premium Gasoline,15.2,8.9,12.4,23,15.0,26.0,386.52173913043475
3505,chevrolet,corvette,TWO-SEATER,6.2,8.0,M7,Premium Gasoline,14.2,9.0,11.9,24,17.0,26.0,370.41666666666663
3506,chevrolet,corvette,TWO-SEATER,6.2,8.0,AS8,Premium Gasoline,17.6,10.3,14.3,20,13.0,23.0,444.5
3507,chevrolet,corvette,TWO-SEATER,6.2,8.0,M7,Premium Gasoline,15.6,10.6,13.4,21,15.0,22.0,423.3333333333333
3508,chevrolet,cruze,COMPACT,1.4,4.0,AS6,Regular Gasoline,7.9,5.9,7.0,40,30.0,40.0,222.25
3509,chevrolet,cruze,COMPACT,1.4,4.0,M6,Regular Gasoline,8.3,6.0,7.3,39,28.0,39.0,227.94871794871793
3510,chevrolet,cruze,COMPACT,1.4,4.0,AS6,Regular Gasoline,8.1,6.0,7.2,39,29.0,39.0,227.94871794871793
3511,chevrolet,cruze,COMPACT,1.6,4.0,A9,Diesel,7.6,5.0,6.4,44,31.0,47.0,231.36363636363637
3512,chevrolet,cruze,COMPACT,1.6,4.0,M6,Diesel,7.7,4.5,6.3,45,31.0,52.0,226.22222222222223
3513,chevrolet,cruze,COMPACT,1.4,4.0,AS6,Regular Gasoline,8.1,6.2,7.3,39,29.0,38.0,227.94871794871793
3514,chevrolet,cruze,COMPACT,1.4,4.0,M6,Regular Gasoline,8.3,6.4,7.4,38,28.0,37.0,233.94736842105263
3515,chevrolet,cruze,COMPACT,1.4,4.0,AS6,Regular Gasoline,8.4,6.4,7.5,38,28.0,37.0,233.94736842105263
3516,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Regular Gasoline,11.0,7.5,9.4,30,21.0,31.0,296.3333333333333
3517,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Regular Gasoline,11.0,7.5,9.4,30,21.0,31.0,296.3333333333333
3518,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Ethanol(E85),15.6,11.0,13.6,21,15.0,21.0,423.3333333333333
3519,chevrolet,equinox,SUV - SMALL,3.6,6.0,A6,Regular Gasoline,14.1,9.7,12.1,23,17.0,24.0,386.52173913043475
3520,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Regular Gasoline,11.5,8.3,10.1,28,20.0,28.0,317.5
3521,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Regular Gasoline,11.5,8.3,10.1,28,20.0,28.0,317.5
3522,chevrolet,equinox,SUV - SMALL,2.4,4.0,A6,Ethanol(E85),16.3,11.8,14.2,20,14.0,20.0,444.5
3523,chevrolet,equinox,SUV - SMALL,3.6,6.0,A6,Regular Gasoline,15.0,10.4,13.0,22,16.0,23.0,404.0909090909091
3526,chevrolet,impala,FULL-SIZE,2.5,4.0,AS6,Regular Gasoline,10.9,7.9,9.5,30,22.0,30.0,296.3333333333333
3527,chevrolet,impala,FULL-SIZE,3.6,6.0,AS6,Regular Gasoline,12.5,8.3,10.6,27,19.0,28.0,329.25925925925924
3528,chevrolet,impala,FULL-SIZE,3.6,6.0,AS6,Ethanol(E85),17.0,11.7,14.6,19,14.0,20.0,467.89473684210526
3529,chevrolet,malibu,MID-SIZE,1.5,4.0,A6,Regular Gasoline,8.8,6.5,7.8,36,27.0,36.0,246.94444444444443
3530,chevrolet,malibu,MID-SIZE,2.0,4.0,A9,Premium Gasoline,10.7,7.1,9.1,31,22.0,33.0,286.7741935483871
3531,chevrolet,malibu,MID-SIZE,1.8,4.0,AV,Regular Gasoline,4.8,5.5,5.1,55,49.0,43.0,161.63636363636363
3532,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Regular Gasoline,14.6,10.3,12.7,22,16.0,23.0,404.0909090909091
3533,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A8,Regular Gasoline,15.2,10.7,13.1,22,15.0,22.0,404.0909090909091
3534,chevrolet,silverado,PICKUP TRUCK - STANDARD,6.2,8.0,A8,Premium Gasoline,15.9,11.2,13.8,20,15.0,21.0,444.5
3535,chevrolet,silverado,PICKUP TRUCK - STANDARD,4.3,6.0,A6,Regular Gasoline,13.4,10.0,11.9,24,18.0,24.0,370.41666666666663
3536,chevrolet,silverado,PICKUP TRUCK - STANDARD,4.3,6.0,A6,Ethanol(E85),19.3,14.3,17.1,17,12.0,16.0,522.9411764705882
3537,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Regular Gasoline,14.6,10.3,12.7,22,16.0,23.0,404.0909090909091
3538,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Ethanol(E85),19.7,13.9,17.1,17,12.0,17.0,522.9411764705882
3539,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Regular Gasoline,15.0,10.7,13.1,22,16.0,22.0,404.0909090909091
3540,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A8,Regular Gasoline,15.9,11.5,13.9,20,15.0,20.0,444.5
3541,chevrolet,silverado,PICKUP TRUCK - STANDARD,6.2,8.0,A8,Premium Gasoline,16.0,11.7,14.1,20,15.0,20.0,444.5
3542,chevrolet,silverado,PICKUP TRUCK - STANDARD,4.3,6.0,A6,Regular Gasoline,14.1,10.6,12.5,23,17.0,22.0,386.52173913043475
3543,chevrolet,silverado,PICKUP TRUCK - STANDARD,4.3,6.0,A6,Ethanol(E85),20.2,15.2,18.0,16,12.0,15.0,555.625
3544,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Regular Gasoline,15.0,10.7,13.1,22,16.0,22.0,404.0909090909091
3545,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A6,Ethanol(E85),20.7,14.4,17.9,16,11.0,16.0,555.625
3546,chevrolet,silverado,PICKUP TRUCK - STANDARD,5.3,8.0,A8,Regular Gasoline,14.4,11.2,13.0,22,16.0,21.0,404.0909090909091
3547,chevrolet,sonic,COMPACT,1.4,4.0,AS6,Regular Gasoline,8.8,6.6,7.8,36,27.0,36.0,246.94444444444443
3548,chevrolet,sonic,COMPACT,1.4,4.0,M6,Regular Gasoline,8.4,6.3,7.4,38,28.0,37.0,233.94736842105263
3549,chevrolet,sonic,COMPACT,1.8,4.0,AS6,Regular Gasoline,9.7,6.9,8.4,34,24.0,34.0,261.4705882352941
3550,chevrolet,sonic,COMPACT,1.8,4.0,M5,Regular Gasoline,9.2,7.1,8.3,34,26.0,33.0,261.4705882352941
3551,chevrolet,sonic,STATION WAGON - SMALL,1.4,4.0,AS6,Regular Gasoline,8.8,6.6,7.8,36,27.0,36.0,246.94444444444443
3552,chevrolet,sonic,STATION WAGON - SMALL,1.4,4.0,M6,Regular Gasoline,8.4,6.3,7.4,38,28.0,37.0,233.94736842105263
3553,chevrolet,sonic,STATION WAGON - SMALL,1.8,4.0,AS6,Regular Gasoline,9.7,6.9,8.4,34,24.0,34.0,261.4705882352941
3554,chevrolet,sonic,STATION WAGON - SMALL,1.8,4.0,M5,Regular Gasoline,9.2,7.1,8.3,34,26.0,33.0,261.4705882352941
3555,chevrolet,spark,SUBCOMPACT,1.4,4.0,AV,Regular Gasoline,7.8,6.2,7.1,40,30.0,38.0,222.25
3556,chevrolet,spark,SUBCOMPACT,1.4,4.0,M5,Regular Gasoline,8.0,6.2,7.2,39,29.0,38.0,227.94871794871793
3557,chevrolet,suburban,SUV - STANDARD,5.3,8.0,A6,Regular Gasoline,15.1,10.4,13.0,22,16.0,23.0,404.0909090909091
